lamA thr
5420.0 0.8493265470560966
5430.0 0.8498975794321013
5440.0 0.8504686118081061
5450.0 0.8510396441841109
5460.0 0.8516106765601157
5470.0 0.8521817089361204
5480.0 0.8527527413121251
5490.0 0.85332377368813
5500.0 0.8538948060641347
5510.0 0.8544658384401395
5520.0 0.8550368708161443
5530.0 0.8555895723525929
5540.0 0.855942380448167
5550.0 0.8562951885437409
5560.0 0.8566479966393149
5570.0 0.8570008047348888
5580.0 0.8573536128304629
5590.0 0.857706420926037
5600.0 0.8580592290216109
5610.0 0.858412037117185
5620.0 0.8587648452127589
5630.0 0.8591176533083328
5640.0 0.8594704614039068
5650.0 0.8598232694994807
5660.0 0.8601760775950548
5670.0 0.8605288856906289
5680.0 0.8608816937862028
5690.0 0.8612345018817769
5700.0 0.8615873099773508
5710.0 0.8619401180729248
5720.0 0.8622929261684988
5730.0 0.8626457342640728
5740.0 0.8629985423596468
5750.0 0.8633513504552209
5760.0 0.8637041585507949
5770.0 0.8640569666463689
5780.0 0.8644097747419428
5790.0 0.8647625828375168
5800.0 0.8651153909330909
5810.0 0.8654681990286648
5820.0 0.8658210071242388
5830.0 0.8661738152198128
5840.0 0.8665266233153869
5850.0 0.8668794314109609
5860.0 0.8671594620921553
5870.0 0.8673931582165681
5880.0 0.8676268543409809
5890.0 0.8678605504653937
5900.0 0.8680942465898065
5910.0 0.8683279427142192
5920.0 0.868561638838632
5930.0 0.8687953349630448
5940.0 0.8690290310874575
5950.0 0.8692627272118704
5960.0 0.8694964233362832
5970.0 0.8697301194606959
5980.0 0.8699638155851087
5990.0 0.8701975117095216
6000.0 0.8704312078339344
6010.0 0.8706649039583472
6020.0 0.8708986000827599
6030.0 0.8711322962071727
6040.0 0.8713659923315855
6050.0 0.8715996884559982
6060.0 0.871833384580411
6070.0 0.8720670807048239
6080.0 0.8723007768292366
6090.0 0.8725344729536494
6100.0 0.8727681690780622
6110.0 0.8730018652024749
6120.0 0.8732355613268877
6130.0 0.8734692574513006
6140.0 0.8737029535757133
6150.0 0.8739366497001261
6160.0 0.8741703458245389
6170.0 0.8744040419489516
6180.0 0.8746377380733644
6190.0 0.8748714341977772
6200.0 0.8750582041116527
6210.0 0.8751522388951806
6220.0 0.8752462736787084
6230.0 0.8753403084622364
6240.0 0.8754343432457642
6250.0 0.8755283780292921
6260.0 0.8756224128128198
6270.0 0.8757164475963478
6280.0 0.8758104823798757
6290.0 0.8759045171634035
6300.0 0.8759985519469314
6310.0 0.8760925867304592
6320.0 0.8761866215139872
6330.0 0.8762806562975151
6340.0 0.8763746910810429
6350.0 0.8764687258645708
6360.0 0.8765627606480986
6370.0 0.8766567954316264
6380.0 0.8767508302151544
6390.0 0.8768448649986822
6400.0 0.8769388997822101
6410.0 0.8770329345657378
6420.0 0.8771269693492658
6430.0 0.8772210041327937
6440.0 0.8773150389163216
6450.0 0.8774090736998494
6460.0 0.8775031084833773
6470.0 0.8775971432669052
6480.0 0.877691178050433
6490.0 0.8777852128339609
6500.0 0.8778792476174888
6510.0 0.8779732824010166
6520.0 0.8780673171845444
6530.0 0.8781613519680724
6540.0 0.8782553867516003
6550.0 0.8783494215351282
6560.0 0.878443456318656
6570.0 0.8785374911021839
6580.0 0.878742610902926
6590.0 0.879081326341111
6600.0 0.8794200417792962
6610.0 0.8797587572174812
6620.0 0.8800974726556662
6630.0 0.8804361880938512
6640.0 0.8807749035320364
6650.0 0.8811136189702213
6660.0 0.8814523344084063
6670.0 0.8817910498465913
6680.0 0.8821297652847765
6690.0 0.8824684807229615
6700.0 0.8828071961611464
6710.0 0.8831459115993314
6720.0 0.8834846270375166
6730.0 0.8838233424757016
6740.0 0.8841620579138866
6750.0 0.8845007733520717
6760.0 0.8848394887902568
6770.0 0.8850121296192883
6780.0 0.8851463196767424
6790.0 0.8852805097341967
6800.0 0.8854146997916509
6810.0 0.8855488898491051
6820.0 0.8856830799065594
6830.0 0.8858172699640136
6840.0 0.8859514600214676
6850.0 0.8860856500789218
6860.0 0.8862198401363761
6870.0 0.8863540301938302
6880.0 0.8864882202512844
6890.0 0.8866224103087387
6900.0 0.8867566003661927
6910.0 0.8868907904236469
6920.0 0.8870249804811013
6930.0 0.8871591705385554
6940.0 0.8872933605960096
6950.0 0.8874275506534639
6960.0 0.887561740710918
6970.0 0.8876959307683722
6980.0 0.8878301208258264
6990.0 0.8879643108832805
7000.0 0.8880985009407347
7010.0 0.8882326909981889
7020.0 0.8883668810556432
7030.0 0.8885010711130974
7040.0 0.8886352611705516
7050.0 0.8887694512280059
7060.0 0.88890364128546
7070.0 0.8890378313429141
7080.0 0.8891720214003684
7090.0 0.8893062114578225
7100.0 0.88943073128516
7110.0 0.8894958482703527
7120.0 0.8895609652555451
7130.0 0.8896260822407374
7140.0 0.8896911992259298
7150.0 0.8897563162111224
7160.0 0.8898214331963148
7170.0 0.8898865501815072
7180.0 0.8899516671666997
7190.0 0.8900167841518921
7200.0 0.8900819011370845
7210.0 0.8901470181222769
7220.0 0.8902121351074694
7230.0 0.8902772520926618
7240.0 0.8903423690778544
7250.0 0.8904074860630469
7260.0 0.8904726030482392
7270.0 0.8905377200334316
7280.0 0.8906028370186241
7290.0 0.8906679540038166
7300.0 0.890733070989009
7310.0 0.8907981879742014
7320.0 0.890863304959394
7330.0 0.8909284219445863
7340.0 0.8909935389297787
7350.0 0.8910586559149711
7360.0 0.8911237729001638
7370.0 0.8911888898853562
7380.0 0.8912540068705486
7390.0 0.8913191238557411
7400.0 0.8913842408409335
7410.0 0.8914493578261259
7420.0 0.8915144748113183
7430.0 0.8915795917965108
7440.0 0.8916447087817033
7450.0 0.8917098257668957
7460.0 0.8917749427520881
7470.0 0.8918400597372805
7480.0 0.891905176722473
7490.0 0.8919702937076655
7500.0 0.892035410692858
7510.0 0.8921005276780504
7520.0 0.8921623225048195
7530.0 0.8922223363280716
7540.0 0.8922823501513236
7550.0 0.8923423639745757
7560.0 0.8924023777978276
7570.0 0.8924623916210795
7580.0 0.8925224054443315
7590.0 0.8925824192675835
7600.0 0.8926424330908356
7610.0 0.8927024469140876
7620.0 0.8927624607373396
7630.0 0.8928224745605915
7640.0 0.8928824883838435
7650.0 0.8929425022070956
7660.0 0.8930025160303476
7670.0 0.8930625298535996
7680.0 0.8931225436768514
7690.0 0.8931825575001034
7700.0 0.8932425713233555
7710.0 0.8933025851466075
7720.0 0.8933625989698595
7730.0 0.8934226127931114
7740.0 0.8934826266163635
7750.0 0.8935426404396155
7760.0 0.8936026542628676
7770.0 0.8936626680861195
7780.0 0.8937226819093715
7790.0 0.8937826957326234
7800.0 0.8938427095558754
7810.0 0.8939027233791275
7820.0 0.8939627372023795
7830.0 0.8940227510256314
7840.0 0.8940827648488834
7850.0 0.8941427786721354
7860.0 0.8942027924953875
7870.0 0.8942628063186395
7880.0 0.8943228201418915
7890.0 0.8943828339651434
7900.0 0.8944428477883953
7910.0 0.8945028616116474
7920.0 0.8945628754348994
7930.0 0.8946228892581514
7940.0 0.8946829030814034
7950.0 0.8947429169046553
7960.0 0.8948029307279074
7970.0 0.8948601468470679
7980.0 0.8949151197620469
7990.0 0.8949700926770258
8000.0 0.8950250655920048
8010.0 0.8950800385069837
8020.0 0.8951350114219627
8030.0 0.8951899843369417
8040.0 0.8952449572519207
8050.0 0.8952999301668997
8060.0 0.8953549030818786
8070.0 0.8954098759968575
8080.0 0.8954648489118365
8090.0 0.8955198218268156
8100.0 0.8955747947417945
8110.0 0.8956297676567735
8120.0 0.8956847405717524
8130.0 0.8957397134867313
8140.0 0.8957946864017103
8150.0 0.8958496593166894
8160.0 0.8959046322316683
8170.0 0.8959596051466473
8180.0 0.8960145780616263
8190.0 0.8960695509766051
8200.0 0.8961245238915841
8210.0 0.8961794968065631
8220.0 0.896234469721542
8230.0 0.896289442636521
8240.0 0.8963444155515
8250.0 0.8963993884664789
8260.0 0.8964543613814578
8270.0 0.8965093342964369
8280.0 0.8965643072114158
8290.0 0.8966192801263948
8300.0 0.8966742530413737
8310.0 0.8967292259563527
8320.0 0.8967841988713318
8330.0 0.8968391717863106
8340.0 0.8968941447012896
8350.0 0.8969491176162686
8360.0 0.8970040905312475
8370.0 0.8970590634462265
8380.0 0.8971140363612056
8390.0 0.8971690092761844
8400.0 0.8972239821911634
8410.0 0.8972789551061424
8420.0 0.8973339280211213
8430.0 0.8973889009361004
8440.0 0.8974438738510794
8450.0 0.8974988467660583
8460.0 0.8975442368809657
8470.0 0.8975608785956583
8480.0 0.897577520310351
8490.0 0.8975941620250436
8500.0 0.8976108037397362
8510.0 0.8976274454544289
8520.0 0.8976440871691215
8530.0 0.8976607288838141
8540.0 0.8976773705985067
8550.0 0.8976940123131995
8560.0 0.897710654027892
8570.0 0.8977272957425846
8580.0 0.8977439374572773
8590.0 0.8977605791719699
8600.0 0.8977772208866626
8610.0 0.8977938626013551
8620.0 0.8978105043160478
8630.0 0.8978271460307404
8640.0 0.897843787745433
8650.0 0.8978604294601257
8660.0 0.8978770711748183
8670.0 0.8978937128895109
8680.0 0.8979103546042035
8690.0 0.8979269963188963
8700.0 0.8979436380335888
8710.0 0.8979602797482814
8720.0 0.8979769214629741
8730.0 0.8979935631776668
8740.0 0.8980102048923594
8750.0 0.8980268466070519
8760.0 0.8980434883217446
8770.0 0.8980601300364373
8780.0 0.8980767717511299
8790.0 0.8980934134658225
8800.0 0.8981100551805151
8810.0 0.8981266968952077
8820.0 0.8981433386099004
8830.0 0.8981599803245931
8840.0 0.8981766220392856
8850.0 0.8981932637539782
8860.0 0.898209905468671
8870.0 0.8982265471833636
8880.0 0.8982431888980562
8890.0 0.8982598306127487
8900.0 0.8982764723274415
8910.0 0.8982931140421341
8920.0 0.8983097557568267
8930.0 0.8983263974715193
8940.0 0.898343039186212
8950.0 0.8983596809009046
8960.0 0.8983763226155972
8970.0 0.8983929643302898
8980.0 0.8984096060449823
8990.0 0.8984305852302646
9000.0 0.8984518412753719
9010.0 0.0
9020.0 0.0
9030.0 0.0
9040.0 0.0
9050.0 0.0
9060.0 0.0
9070.0 0.0
9080.0 0.0
9090.0 0.0
9100.0 0.0
9110.0 0.0
9120.0 0.0
9130.0 0.0
9140.0 0.0
9150.0 0.0
9160.0 0.0
9170.0 0.0
9180.0 0.0
9190.0 0.0
9200.0 0.0
9210.0 0.0
9220.0 0.0
9230.0 0.0
9240.0 0.0
9250.0 0.0
9260.0 0.0
9270.0 0.0
9280.0 0.0
9290.0 0.0
9300.0 0.0
9310.0 0.0
9320.0 0.0
9330.0 0.0
9340.0 0.0
9350.0 0.0
9360.0 0.0
9370.0 0.0
9380.0 0.0
9390.0 0.0
9400.0 0.0
9410.0 0.0
9420.0 0.0
9430.0 0.0
9440.0 0.0
9450.0 0.0
9460.0 0.0
9470.0 0.0
9480.0 0.0
9490.0 0.0
9500.0 0.0
9510.0 0.0
9520.0 0.0
9530.0 0.0
9540.0 0.0
9550.0 0.0
9560.0 0.0
9570.0 0.0
9580.0 0.0
9590.0 0.0
9600.0 0.0
9610.0 0.0
9620.0 0.0
9630.0 0.0
9640.0 0.0
9650.0 0.0
9660.0 0.0
9670.0 0.0
9680.0 0.0
9690.0 0.0
9700.0 0.0
9710.0 0.0
9720.0 0.0
9730.0 0.0
9740.0 0.0
9750.0 0.0
9760.0 0.0
9770.0 0.0
9780.0 0.0
9790.0 0.0
9800.0 0.0
9810.0 0.0
9820.0 0.0
9830.0 0.0
9840.0 0.0
9850.0 0.0
9860.0 0.0
9870.0 0.0
9880.0 0.0
9890.0 0.0
9900.0 0.0
9910.0 0.0
9920.0 0.0
9930.0 0.0
9940.0 0.0
9950.0 0.0
9960.0 0.0
9970.0 0.0
9980.0 0.0
9990.0 0.0
10000.0 0.0
10010.0 0.0
10020.0 0.0
10030.0 0.0
10040.0 0.0
10050.0 0.0
10060.0 0.0
10070.0 0.0
10080.0 0.0
10090.0 0.0
10100.0 0.0
10110.0 0.0
10120.0 0.0
10130.0 0.0
10140.0 0.0
10150.0 0.0
10160.0 0.0
10170.0 0.0
10180.0 0.0
10190.0 0.0
10200.0 0.0
10210.0 0.0
10220.0 0.0
10230.0 0.0
10240.0 0.0
10250.0 0.0
10260.0 0.0
10270.0 0.0
10280.0 0.0
10290.0 0.0
10300.0 0.0
10310.0 0.0
10320.0 0.0
10330.0 0.0
10340.0 0.0
10350.0 0.0
10360.0 0.0
10370.0 0.0
10380.0 0.0
10390.0 0.0
10400.0 0.0
10410.0 0.0
10420.0 0.0
10430.0 0.0
10440.0 0.0
10450.0 0.0
10460.0 0.0
10470.0 0.0
10480.0 0.0
10490.0 0.0
10500.0 0.0
10510.0 0.0
10520.0 0.0
10530.0 0.0
10540.0 0.0
10550.0 0.0
10560.0 0.0
10570.0 0.0
10580.0 0.0
10590.0 0.0
10600.0 0.0
10610.0 0.0
10620.0 0.0
10630.0 0.0
10640.0 0.0
10650.0 0.0
10660.0 0.0
10670.0 0.0
10680.0 0.0
10690.0 0.0
10700.0 0.0
10710.0 0.0
10720.0 0.0
10730.0 0.0
10740.0 0.0
10750.0 0.0
10760.0 0.0
10770.0 0.0
10780.0 0.0
10790.0 0.0
10800.0 0.0
10810.0 0.0
10820.0 0.0
10830.0 0.0
10840.0 0.0
10850.0 0.0
10860.0 0.0
10870.0 0.0
10880.0 0.0
10890.0 0.0
10900.0 0.0
10910.0 0.0
10920.0 0.0
10930.0 0.0
10940.0 0.0
10950.0 0.0
10960.0 0.0
10970.0 0.0
10980.0 0.0
10990.0 0.0
11000.0 0.0
11010.0 0.0
11020.0 0.0
11030.0 0.0
11040.0 0.0
11050.0 0.0
11060.0 0.0
11070.0 0.0
11080.0 0.0
11090.0 0.0
11100.0 0.0
11110.0 0.0
11120.0 0.0
11130.0 0.0
11140.0 0.0
11150.0 0.0
11160.0 0.0
11170.0 0.0
11180.0 0.0
11190.0 0.0
11200.0 0.0
11210.0 0.0
11220.0 0.0
11230.0 0.0
11240.0 0.0
11250.0 0.0
11260.0 0.0
11270.0 0.0
11280.0 0.0
11290.0 0.0
11300.0 0.0
11310.0 0.0
11320.0 0.0
11330.0 0.0
11340.0 0.0
11350.0 0.0
11360.0 0.0
11370.0 0.0
11380.0 0.0
11390.0 0.0
11400.0 0.0
11410.0 0.0
11420.0 0.0
11430.0 0.0
11440.0 0.0
11450.0 0.0
11460.0 0.0
11470.0 0.0
11480.0 0.0
11490.0 0.0
11500.0 0.0
11510.0 0.0
11520.0 0.0
11530.0 0.0
11540.0 0.0
11550.0 0.0
11560.0 0.0
11570.0 0.0
11580.0 0.0
11590.0 0.0
11600.0 0.0
11610.0 0.0
11620.0 0.0
11630.0 0.0
11640.0 0.0
11650.0 0.0
11660.0 0.0
11670.0 0.0
11680.0 0.0
11690.0 0.0
11700.0 0.0
11710.0 0.0
11720.0 0.0
11730.0 0.0
11740.0 0.0
11750.0 0.0
11760.0 0.0
11770.0 0.0
11780.0 0.0
11790.0 0.0
11800.0 0.0
11810.0 0.0
11820.0 0.0
11830.0 0.0
11840.0 0.0
11850.0 0.0
11860.0 0.0
11870.0 0.0
11880.0 0.0
11890.0 0.0
11900.0 0.0
11910.0 0.0
11920.0 0.0
11930.0 0.0
11940.0 0.0
11950.0 0.0
11960.0 0.0
11970.0 0.0
11980.0 0.0
11990.0 0.0
12000.0 0.0
12010.0 0.0
12020.0 0.0
12030.0 0.0
12040.0 0.0
12050.0 0.0
12060.0 0.0
12070.0 0.0
12080.0 0.0
12090.0 0.0
12100.0 0.0
12110.0 0.0
12120.0 0.0
12130.0 0.0
12140.0 0.0
12150.0 0.0
12160.0 0.0
12170.0 0.0
12180.0 0.0
12190.0 0.0
12200.0 0.0
12210.0 0.0
12220.0 0.0
12230.0 0.0
12240.0 0.0
12250.0 0.0
12260.0 0.0
12270.0 0.0
12280.0 0.0
12290.0 0.0
12300.0 0.0
12310.0 0.0
12320.0 0.0
12330.0 0.0
12340.0 0.0
12350.0 0.0
12360.0 0.0
12370.0 0.0
12380.0 0.0
12390.0 0.0
12400.0 0.0
12410.0 0.0
12420.0 0.0
12430.0 0.0
12440.0 0.0
12450.0 0.0
12460.0 0.0
12470.0 0.0
12480.0 0.0
12490.0 0.0
12500.0 0.0
12510.0 0.0
12520.0 0.0
12530.0 0.0
12540.0 0.0
12550.0 0.0
12560.0 0.0
12570.0 0.0
12580.0 0.0
12590.0 0.0
12600.0 0.0
12610.0 0.0
12620.0 0.0
12630.0 0.0
12640.0 0.0
12650.0 0.0
12660.0 0.0
12670.0 0.0
12680.0 0.0
12690.0 0.0
12700.0 0.0
12710.0 0.0
12720.0 0.0
12730.0 0.0
12740.0 0.0
12750.0 0.0
12760.0 0.0
12770.0 0.0
12780.0 0.0
12790.0 0.0
12800.0 0.0
12810.0 0.0
12820.0 0.0
12830.0 0.0
12840.0 0.0
12850.0 0.0
12860.0 0.0
12870.0 0.0
12880.0 0.0
12890.0 0.0
12900.0 0.0
12910.0 0.0
12920.0 0.0
12930.0 0.0
12940.0 0.0
12950.0 0.0
12960.0 0.0
12970.0 0.0
12980.0 0.0
12990.0 0.0
13000.0 0.0
13010.0 0.0
13020.0 0.0
13030.0 0.0
13040.0 0.0
13050.0 0.0
13060.0 0.0
13070.0 0.0
13080.0 0.0
13090.0 0.0
13100.0 0.0
13110.0 0.0
13120.0 0.0
13130.0 0.0
13140.0 0.0
13150.0 0.0
13160.0 0.0
13170.0 0.0
13180.0 0.0
13190.0 0.0
13200.0 0.0
13210.0 0.0
13220.0 0.0
13230.0 0.0
13240.0 0.0
13250.0 0.0
13260.0 0.0
13270.0 0.0
13280.0 0.0
13290.0 0.0
13300.0 0.0
13310.0 0.0
13320.0 0.0
13330.0 0.0
13340.0 0.0
13350.0 0.0
13360.0 0.0
13370.0 0.0
13380.0 0.0
13390.0 0.0
13400.0 0.0
13410.0 0.0
13420.0 0.0
13430.0 0.0
13440.0 0.0
13450.0 0.0
13460.0 0.0
13470.0 0.0
13480.0 0.0
13490.0 0.0
13500.0 0.0
13510.0 0.0
13520.0 0.0
13530.0 0.0
13540.0 0.0
13550.0 0.0
13560.0 0.0
13570.0 0.0
13580.0 0.0
13590.0 0.0
13600.0 0.0
13610.0 0.0
13620.0 0.0
13630.0 0.0
13640.0 0.0
13650.0 0.0
13660.0 0.0
13670.0 0.0
13680.0 0.0
13690.0 0.0
13700.0 0.0
13710.0 0.0
13720.0 0.0
13730.0 0.0
13740.0 0.0
13750.0 0.0
13760.0 0.0
13770.0 0.0
13780.0 0.0
13790.0 0.0
13800.0 0.0
13810.0 0.0
13820.0 0.0
13830.0 0.0
13840.0 0.0
13850.0 0.0
13860.0 0.0
13870.0 0.0
13880.0 0.0
13890.0 0.0
13900.0 0.0
13910.0 0.0
13920.0 0.0
13930.0 0.0
13940.0 0.0
13950.0 0.0
13960.0 0.0
13970.0 0.0
13980.0 0.0
13990.0 0.0
14000.0 0.0
14010.0 0.0
14020.0 0.0
14030.0 0.0
14040.0 0.0
14050.0 0.0
14060.0 0.0
14070.0 0.0
14080.0 0.0
14090.0 0.0
14100.0 0.0
14110.0 0.0
14120.0 0.0
14130.0 0.0
14140.0 0.0
14150.0 0.0
14160.0 0.0
14170.0 0.0
14180.0 0.0
14190.0 0.0
14200.0 0.0
14210.0 0.0
14220.0 0.0
14230.0 0.0
14240.0 0.0
14250.0 0.0
14260.0 0.0
14270.0 0.0
14280.0 0.0
14290.0 0.0
14300.0 0.0
14310.0 0.0
14320.0 0.0
14330.0 0.0
14340.0 0.0
14350.0 0.0
14360.0 0.0
14370.0 0.0
14380.0 0.0
14390.0 0.0
14400.0 0.0
14410.0 0.0
14420.0 0.0
14430.0 0.0
14440.0 0.0
14450.0 0.0
14460.0 0.0
14470.0 0.0
14480.0 0.0
14490.0 0.0
14500.0 0.0
14510.0 0.0
14520.0 0.0
14530.0 0.0
14540.0 0.0
14550.0 0.0
14560.0 0.0
14570.0 0.0
14580.0 0.0
14590.0 0.0
14600.0 0.0
14610.0 0.0
14620.0 0.0
14630.0 0.0
14640.0 0.0
14650.0 0.0
14660.0 0.0
14670.0 0.0
14680.0 0.0
14690.0 0.0
14700.0 0.0
14710.0 0.0
14720.0 0.0
14730.0 0.0
14740.0 0.0
14750.0 0.0
14760.0 0.0
14770.0 0.0
14780.0 0.0
14790.0 0.0
14800.0 0.0
14810.0 0.0
14820.0 0.0
14830.0 0.0
14840.0 0.0
14850.0 0.0
14860.0 0.0
14870.0 0.0
14880.0 0.0
14890.0 0.0
14900.0 0.0
14910.0 0.0
14920.0 0.0
14930.0 0.0
14940.0 0.0
14950.0 0.0
14960.0 0.0
14970.0 0.0
14980.0 0.0
14990.0 0.0
15000.0 0.0
15010.0 0.0
15020.0 0.0
15030.0 0.0
15040.0 0.0
15050.0 0.0
15060.0 0.0
15070.0 0.0
15080.0 0.0
15090.0 0.0
15100.0 0.0
15110.0 0.0
15120.0 0.0
15130.0 0.0
15140.0 0.0
15150.0 0.0
15160.0 0.0
15170.0 0.0
15180.0 0.0
15190.0 0.0
15200.0 0.0
15210.0 0.0
15220.0 0.0
15230.0 0.0
15240.0 0.0
15250.0 0.0
15260.0 0.0
15270.0 0.0
15280.0 0.0
15290.0 0.0
15300.0 0.0
15310.0 0.0
15320.0 0.0
15330.0 0.0
15340.0 0.0
15350.0 0.0
15360.0 0.0
15370.0 0.0
15380.0 0.0
15390.0 0.0
15400.0 0.0
15410.0 0.0
15420.0 0.0
15430.0 0.0
15440.0 0.0
15450.0 0.0
15460.0 0.0
15470.0 0.0
15480.0 0.0
15490.0 0.0
15500.0 0.0
15510.0 0.0
15520.0 0.0
15530.0 0.0
15540.0 0.0
15550.0 0.0
15560.0 0.0
15570.0 0.0
15580.0 0.0
15590.0 0.0
15600.0 0.0
15610.0 0.0
15620.0 0.0
15630.0 0.0
15640.0 0.0
15650.0 0.0
15660.0 0.0
15670.0 0.0
15680.0 0.0
15690.0 0.0
15700.0 0.0
15710.0 0.0
15720.0 0.0
15730.0 0.0
15740.0 0.0
15750.0 0.0
15760.0 0.0
15770.0 0.0
15780.0 0.0
15790.0 0.0
15800.0 0.0
15810.0 0.0
15820.0 0.0
15830.0 0.0
15840.0 0.0
15850.0 0.0
15860.0 0.0
15870.0 0.0
15880.0 0.0
15890.0 0.0
15900.0 0.0
15910.0 0.0
15920.0 0.0
15930.0 0.0
15940.0 0.0
15950.0 0.0
15960.0 0.0
15970.0 0.0
15980.0 0.0
15990.0 0.0
16000.0 0.0
16010.0 0.0
