lamA thr_arm1 thr_arm2 thr_arm3 thr_arm4 thr_arm5
8110.0 0.0 0.0 0.578250712017854 0.0 0.0
8120.0 0.0 0.0 0.5786541169118954 0.0 0.0
8130.0 0.0 0.0 0.5790575218059368 0.0 0.0
8140.0 0.0 0.0 0.5794609266999783 0.0 0.0
8150.0 0.0 0.0 0.5798643315940198 0.0 0.0
8160.0 0.0 0.0 0.5802677364880612 0.0 0.0
8170.0 0.0 0.0 0.5806711413821026 0.0 0.0
8180.0 0.0 0.0 0.5810745462761441 0.0 0.0
8190.0 0.0 0.0 0.5814779511701855 0.0 0.0
8200.0 0.0 0.0 0.581881356064227 0.0 0.0
8210.0 0.0 0.0 0.5822847609582683 0.0 0.0
8220.0 0.0 0.0 0.5826881658523098 0.0 0.0
8230.0 0.0 0.0 0.5830915707463512 0.0 0.0
8240.0 0.0 0.0 0.5834949756403928 0.0 0.0
8250.0 0.0 0.0 0.5838983805344341 0.0 0.0
8260.0 0.0 0.0 0.5843017854284756 0.0 0.0
8270.0 0.0 0.0 0.584705190322517 0.0 0.0
8280.0 0.0 0.0 0.5851085952165584 0.0 0.0
8290.0 0.0 0.0 0.5855120001105999 0.0 0.0
8300.0 0.0 0.0 0.5859154050046412 0.0 0.0
8310.0 0.0 0.0 0.5863188098986827 0.0 0.0
8320.0 0.0 0.0 0.5867222147927242 0.0 0.0
8330.0 0.0 0.0 0.5871256196867657 0.0 0.0
8340.0 0.0 0.0 0.587529024580807 0.0 0.0
8350.0 0.0 0.0 0.5879324294748485 0.0 0.0
8360.0 0.0 0.0 0.5883358343688899 0.0 0.0
8370.0 0.0 0.0 0.5887392392629314 0.0 0.0
8380.0 0.0 0.0 0.5891426441569728 0.0 0.0
8390.0 0.0 0.0 0.5895460490510142 0.0 0.0
8400.0 0.0 0.0 0.5899494539450556 0.0 0.0
8410.0 0.0 0.0 0.5903528588390972 0.0 0.0
8420.0 0.0 0.0 0.5907562637331386 0.0 0.0
8430.0 0.0 0.0 0.59115966862718 0.0 0.0
8440.0 0.0 0.0 0.5915630735212214 0.0 0.0
8450.0 0.0 0.0 0.5919664784152628 0.0 0.0
8460.0 0.0 0.0 0.5923698833093043 0.0 0.0
8470.0 0.0 0.0 0.5927732882033457 0.0 0.0
8480.0 0.0 0.0 0.5931766930973871 0.0 0.0
8490.0 0.0 0.0 0.5935800979914285 0.0 0.0
8500.0 0.0 0.0 0.5939835028854701 0.0 0.0
8510.0 0.0 0.0 0.5932098440305729 0.0 0.0
8520.0 0.0 0.0 0.5922349541366302 0.0 0.0
8530.0 0.0 0.0 0.5912600642426876 0.0 0.0
8540.0 0.0 0.0 0.5902851743487448 0.0 0.0
8550.0 0.0 0.0 0.5893102844548022 0.0 0.0
8560.0 0.0 0.0 0.5883353945608595 0.0 0.0
8570.0 0.0 0.0 0.5873605046669168 0.0 0.0
8580.0 0.0 0.0 0.5863856147729741 0.0 0.0
8590.0 0.0 0.0 0.5854107248790315 0.0 0.0
8600.0 0.0 0.0 0.5844358349850888 0.0 0.0
8610.0 0.0 0.0 0.5834609450911461 0.0 0.0
8620.0 0.0 0.0 0.5824860551972034 0.0 0.0
8630.0 0.0 0.0 0.5815111653032606 0.0 0.0
8640.0 0.0 0.0 0.580536275409318 0.0 0.0
8650.0 0.0 0.0 0.5795613855153754 0.0 0.0
8660.0 0.0 0.0 0.5785864956214327 0.0 0.0
8670.0 0.0 0.0 0.5776116057274899 0.0 0.0
8680.0 0.0 0.0 0.5766367158335473 0.0 0.0
8690.0 0.0 0.0 0.5756618259396046 0.0 0.0
8700.0 0.0 0.0 0.574686936045662 0.0 0.0
8710.0 0.0 0.0 0.5737120461517192 0.0 0.0
8720.0 0.0 0.0 0.5727371562577765 0.0 0.0
8730.0 0.0 0.0 0.5717622663638339 0.0 0.0
8740.0 0.0 0.0 0.5707873764698912 0.0 0.0
8750.0 0.0 0.0 0.5698124865759485 0.0 0.0
8760.0 0.0 0.0 0.5688375966820058 0.0 0.0
8770.0 0.0 0.0 0.5678627067880632 0.0 0.0
8780.0 0.0 0.0 0.5668878168941205 0.0 0.0
8790.0 0.0 0.0 0.5659129270001778 0.0 0.0
8800.0 0.0 0.0 0.564938037106235 0.0 0.0
8810.0 0.0 0.0 0.5639631472122925 0.0 0.0
8820.0 0.0 0.0 0.5629882573183498 0.0 0.0
8830.0 0.0 0.0 0.5620133674244071 0.0 0.0
8840.0 0.0 0.0 0.5610384775304643 0.0 0.0
8850.0 0.0 0.0 0.5600635876365216 0.0 0.0
8860.0 0.0 0.0 0.559088697742579 0.0 0.0
8870.0 0.0 0.0 0.5581138078486364 0.0 0.0
8880.0 0.0 0.0 0.5571389179546936 0.0 0.0
8890.0 0.0 0.0 0.5561640280607509 0.0 0.0
8900.0 0.0 0.0 0.5551891381668083 0.0 0.0
8910.0 0.0 0.0 0.5542142482728656 0.0 0.0
8920.0 0.0 0.0 0.5532393583789229 0.0 0.0
8930.0 0.0 0.0 0.5522644684849802 0.0 0.0
8940.0 0.0 0.0 0.5512895785910376 0.0 0.0
8950.0 0.0 0.0 0.5503146886970949 0.0 0.0
8960.0 0.0 0.0 0.5493397988031522 0.0 0.0
8970.0 0.0 0.0 0.5483649089092094 0.0 0.0
8980.0 0.0 0.0 0.5473900190152668 0.0 0.0
8990.0 0.0 0.0 0.5464151291213242 0.0 0.0
9000.0 0.0 0.0 0.5454402392273815 0.0 0.0
9010.0 0.0 0.0 0.5439544982643527 0.0 0.0
9020.0 0.0 0.0 0.5406680650713775 0.0 0.0
9030.0 0.0 0.0 0.5373816318784023 0.0 0.0
9040.0 0.0 0.0 0.534095198685427 0.0 0.0
9050.0 0.0 0.0 0.5308087654924518 0.0 0.0
9060.0 0.0 0.0 0.5275223322994765 0.0 0.0
9070.0 0.0 0.0 0.5242358991065013 0.0 0.0
9080.0 0.0 0.0 0.5209494659135261 0.0 0.0
9090.0 0.0 0.0 0.5176630327205508 0.0 0.0
9100.0 0.0 0.0 0.5143765995275755 0.0 0.0
9110.0 0.0 0.0 0.5110901663346004 0.0 0.0
9120.0 0.0 0.0 0.5078037331416251 0.0 0.0
9130.0 0.0 0.0 0.5045172999486498 0.0 0.0
9140.0 0.0 0.0 0.5012308667556745 0.0 0.0
9150.0 0.0 0.0 0.4979444335626993 0.0 0.0
9160.0 0.0 0.0 0.49465800036972407 0.0 0.0
9170.0 0.0 0.0 0.4913715671767488 0.0 0.0
9180.0 0.0 0.0 0.48808513398377357 0.0 0.0
9190.0 0.0 0.0 0.48479870079079834 0.0 0.0
9200.0 0.0 0.0 0.48151226759782306 0.0 0.0
9210.0 0.0 0.0 0.47822583440484784 0.0 0.0
9220.0 0.0 0.0 0.47493940121187256 0.0 0.0
9230.0 0.0 0.0 0.47165296801889733 0.0 0.0
9240.0 0.0 0.0 0.4683665348259221 0.0 0.0
9250.0 0.0 0.0 0.46508010163294683 0.0 0.0
9260.0 0.0 0.0 0.4617936684399716 0.0 0.0
9270.0 0.0 0.0 0.4585072352469963 0.0 0.0
9280.0 0.0 0.0 0.4552208020540211 0.0 0.0
9290.0 0.0 0.0 0.4519343688610459 0.0 0.0
9300.0 0.0 0.0 0.4486479356680706 0.0 0.0
9310.0 0.0 0.0 0.44536150247509537 0.0 0.0
9320.0 0.0 0.0 0.44207506928212015 0.0 0.0
9330.0 0.0 0.0 0.43878863608914487 0.0 0.0
9340.0 0.0 0.0 0.43550220289616964 0.0 0.0
9350.0 0.0 0.0 0.4322157697031944 0.0 0.0
9360.0 0.0 0.0 0.42892933651021914 0.0 0.0
9370.0 0.0 0.0 0.4256429033172439 0.0 0.0
9380.0 0.0 0.0 0.4223564701242686 0.0 0.0
9390.0 0.0 0.0 0.4190700369312934 0.0 0.0
9400.0 0.0 0.0 0.4157836037383181 0.0 0.0
9410.0 0.0 0.0 0.41249717054534285 0.0 0.0
9420.0 0.0 0.0 0.4092107373523677 0.0 0.0
9430.0 0.0 0.0 0.40592430415939235 0.0 0.0
9440.0 0.0 0.0 0.4026378709664171 0.0 0.0
9450.0 0.0 0.0 0.39935143777344195 0.0 0.0
9460.0 0.0 0.0 0.3960650045804666 0.0 0.0
9470.0 0.0 0.0 0.3927785713874914 0.0 0.0
9480.0 0.0 0.0 0.38949213819451617 0.0 0.0
9490.0 0.0 0.0 0.3862057050015409 0.0 0.0
9500.0 0.0 0.0 0.3846808 0.0 0.0
9510.0 0.0 0.0 0.3846808 0.0 0.0
9520.0 0.0 0.0 0.3846808 0.0 0.0
9530.0 0.0 0.0 0.3846808 0.0 0.0
9540.0 0.0 0.0 0.3846808 0.0 0.0
9550.0 0.0 0.0 0.3846808 0.0 0.0
9560.0 0.0 0.0 0.3846808 0.0 0.0
9570.0 0.0 0.0 0.3846808 0.0 0.0
9580.0 0.0 0.0 0.3846808 0.0 0.0
9590.0 0.0 0.0 0.3846808 0.0 0.0
9600.0 0.0 0.0 0.3846808 0.455086383063433 0.0
9610.0 0.0 0.0 0.3846808 0.4565990617900306 0.0
9620.0 0.0 0.0 0.3846808 0.4581117405166284 0.0
9630.0 0.0 0.0 0.3846808 0.459624419243226 0.0
9640.0 0.0 0.0 0.3846808 0.4611370979698237 0.0
9650.0 0.0 0.0 0.3846808 0.4626497766964214 0.0
9660.0 0.0 0.0 0.3846808 0.4641624554230191 0.0
9670.0 0.0 0.0 0.3846808 0.46567513414961675 0.0
9680.0 0.0 0.0 0.3846808 0.46718781287621447 0.0
9690.0 0.0 0.0 0.3846808 0.46870049160281213 0.0
9700.0 0.0 0.0 0.3846808 0.47021317032940985 0.0
9710.0 0.0 0.0 0.3846808 0.47172584905600745 0.0
9720.0 0.0 0.0 0.3846808 0.4732385277826051 0.0
9730.0 0.0 0.0 0.3846808 0.4747512065092028 0.0
9740.0 0.0 0.0 0.3846808 0.4762638852358005 0.0
9750.0 0.0 0.0 0.3846808 0.4777765639623982 0.0
9760.0 0.0 0.0 0.3846808 0.47928924268899586 0.0
9770.0 0.0 0.0 0.3846808 0.4808019214155936 0.0
9780.0 0.0 0.0 0.3846808 0.4823146001421912 0.0
9790.0 0.0 0.0 0.3846808 0.48382727886878896 0.0
9800.0 0.0 0.0 0.3846808 0.48533995759538656 0.0
9810.0 0.0 0.0 0.3846808 0.4868526363219843 0.0
9820.0 0.0 0.0 0.3846808 0.48836531504858194 0.0
9830.0 0.0 0.0 0.3846808 0.48987799377517965 0.0
9840.0 0.0 0.0 0.3846808 0.4913906725017773 0.0
9850.0 0.0 0.0 0.3846808 0.49290335122837503 0.0
9860.0 0.0 0.0 0.0 0.4944160299549727 0.0
9870.0 0.0 0.0 0.0 0.4959287086815704 0.0
9880.0 0.0 0.0 0.0 0.497441387408168 0.0
9890.0 0.0 0.0 0.0 0.4989540661347658 0.0
9900.0 0.0 0.0 0.0 0.5004667448613634 0.0
9910.0 0.0 0.0 0.0 0.5019794235879611 0.0
9920.0 0.0 0.0 0.0 0.5034921023145588 0.0
9930.0 0.0 0.0 0.0 0.5050047810411565 0.0
9940.0 0.0 0.0 0.0 0.5065174597677541 0.0
9950.0 0.0 0.0 0.0 0.5080301384943517 0.0
9960.0 0.0 0.0 0.0 0.5095428172209495 0.0
9970.0 0.0 0.0 0.0 0.5110554959475472 0.0
9980.0 0.0 0.0 0.0 0.5125681746741448 0.0
9990.0 0.0 0.0 0.0 0.5140808534007425 0.0
10000.0 0.0 0.0 0.0 0.5155935321273403 0.0
10010.0 0.0 0.0 0.0 0.5165159945227548 0.0
10020.0 0.0 0.0 0.0 0.5173728773258155 0.0
10030.0 0.0 0.0 0.0 0.5182297601288763 0.0
10040.0 0.0 0.0 0.0 0.5190866429319371 0.0
10050.0 0.0 0.0 0.0 0.519943525734998 0.0
10060.0 0.0 0.0 0.0 0.5208004085380588 0.0
10070.0 0.0 0.0 0.0 0.5216572913411196 0.0
10080.0 0.0 0.0 0.0 0.5225141741441804 0.0
10090.0 0.0 0.0 0.0 0.5233710569472412 0.0
10100.0 0.0 0.0 0.0 0.5242279397503021 0.0
10110.0 0.0 0.0 0.0 0.5250848225533629 0.0
10120.0 0.0 0.0 0.0 0.5259417053564237 0.0
10130.0 0.0 0.0 0.0 0.5267985881594844 0.0
10140.0 0.0 0.0 0.0 0.5276554709625453 0.0
10150.0 0.0 0.0 0.0 0.5285123537656061 0.0
10160.0 0.0 0.0 0.0 0.529369236568667 0.0
10170.0 0.0 0.0 0.0 0.5302261193717278 0.0
10180.0 0.0 0.0 0.0 0.5310830021747885 0.0
10190.0 0.0 0.0 0.0 0.5319398849778494 0.0
10200.0 0.0 0.0 0.0 0.5327967677809101 0.0
10210.0 0.0 0.0 0.0 0.533653650583971 0.0
10220.0 0.0 0.0 0.0 0.5345105333870318 0.0
10230.0 0.0 0.0 0.0 0.5353674161900926 0.0
10240.0 0.0 0.0 0.0 0.5362242989931535 0.0
10250.0 0.0 0.0 0.0 0.5370811817962142 0.0
10260.0 0.0 0.0 0.0 0.5379380645992751 0.0
10270.0 0.0 0.0 0.0 0.5387949474023358 0.0
10280.0 0.0 0.0 0.0 0.5396518302053968 0.0
10290.0 0.0 0.0 0.0 0.5405087130084575 0.0
10300.0 0.0 0.0 0.0 0.5413655958115183 0.0
10310.0 0.0 0.0 0.0 0.5422224786145792 0.0
10320.0 0.0 0.0 0.0 0.5430793614176399 0.0
10330.0 0.0 0.0 0.0 0.5439362442207009 0.0
10340.0 0.0 0.0 0.0 0.5447931270237616 0.0
10350.0 0.0 0.0 0.0 0.5456500098268224 0.0
10360.0 0.0 0.0 0.0 0.5465068926298832 0.0
10370.0 0.0 0.0 0.0 0.547363775432944 0.0
10380.0 0.0 0.0 0.0 0.5482206582360049 0.0
10390.0 0.0 0.0 0.0 0.5490775410390657 0.0
10400.0 0.0 0.0 0.0 0.5499344238421265 0.0
10410.0 0.0 0.0 0.0 0.5507913066451873 0.0
10420.0 0.0 0.0 0.0 0.5516481894482481 0.0
10430.0 0.0 0.0 0.0 0.5525050722513088 0.0
10440.0 0.0 0.0 0.0 0.5533619550543698 0.0
10450.0 0.0 0.0 0.0 0.5542188378574305 0.0
10460.0 0.0 0.0 0.0 0.5550757206604914 0.0
10470.0 0.0 0.0 0.0 0.5559326034635522 0.0
10480.0 0.0 0.0 0.0 0.556789486266613 0.0
10490.0 0.0 0.0 0.0 0.5576463690696738 0.0
10500.0 0.0 0.0 0.0 0.5583782870235039 0.0
10510.0 0.0 0.0 0.0 0.55871448295477 0.0
10520.0 0.0 0.0 0.0 0.559050678886036 0.0
10530.0 0.0 0.0 0.0 0.559386874817302 0.0
10540.0 0.0 0.0 0.0 0.5597230707485681 0.0
10550.0 0.0 0.0 0.0 0.5600592666798341 0.0
10560.0 0.0 0.0 0.0 0.5603954626111002 0.0
10570.0 0.0 0.0 0.0 0.5607316585423663 0.0
10580.0 0.0 0.0 0.0 0.5610678544736323 0.0
10590.0 0.0 0.0 0.0 0.5614040504048984 0.0
10600.0 0.0 0.0 0.0 0.5617402463361644 0.0
10610.0 0.0 0.0 0.0 0.5620764422674304 0.0
10620.0 0.0 0.0 0.0 0.5624126381986965 0.0
10630.0 0.0 0.0 0.0 0.5627488341299625 0.0
10640.0 0.0 0.0 0.0 0.5630850300612286 0.0
10650.0 0.0 0.0 0.0 0.5634212259924947 0.0
10660.0 0.0 0.0 0.0 0.5637574219237607 0.0
10670.0 0.0 0.0 0.0 0.5640936178550268 0.0
10680.0 0.0 0.0 0.0 0.5644298137862928 0.0
10690.0 0.0 0.0 0.0 0.5647660097175587 0.0
10700.0 0.0 0.0 0.0 0.5651022056488249 0.0
10710.0 0.0 0.0 0.0 0.5654384015800908 0.0
10720.0 0.0 0.0 0.0 0.565774597511357 0.0
10730.0 0.0 0.0 0.0 0.5661107934426229 0.0
10740.0 0.0 0.0 0.0 0.566446989373889 0.0
10750.0 0.0 0.0 0.0 0.5667831853051551 0.0
10760.0 0.0 0.0 0.0 0.5671193812364211 0.0
10770.0 0.0 0.0 0.0 0.5674555771676871 0.0
10780.0 0.0 0.0 0.0 0.5677917730989532 0.0
10790.0 0.0 0.0 0.0 0.5681279690302192 0.0
10800.0 0.0 0.0 0.0 0.5684641649614853 0.0
10810.0 0.0 0.0 0.0 0.5688003608927513 0.0
10820.0 0.0 0.0 0.0 0.5691365568240173 0.0
10830.0 0.0 0.0 0.0 0.5694727527552835 0.0
10840.0 0.0 0.0 0.0 0.5698089486865495 0.0
10850.0 0.0 0.0 0.0 0.5701451446178155 0.0
10860.0 0.0 0.0 0.0 0.5704813405490816 0.0
10870.0 0.0 0.0 0.0 0.5708175364803476 0.0
10880.0 0.0 0.0 0.0 0.5711537324116137 0.0
10890.0 0.0 0.0 0.0 0.5714899283428797 0.0
10900.0 0.0 0.0 0.0 0.5718261242741457 0.0
10910.0 0.0 0.0 0.0 0.5721623202054119 0.0
10920.0 0.0 0.0 0.0 0.5724985161366779 0.0
10930.0 0.0 0.0 0.0 0.5728347120679439 0.0
10940.0 0.0 0.0 0.0 0.57317090799921 0.0
10950.0 0.0 0.0 0.0 0.573507103930476 0.0
10960.0 0.0 0.0 0.0 0.5738432998617421 0.0
10970.0 0.0 0.0 0.0 0.5741794957930081 0.0
10980.0 0.0 0.0 0.0 0.5745156917242741 0.0
10990.0 0.0 0.0 0.0 0.5748518876555402 0.0
11000.0 0.0 0.0 0.0 0.5751880835868063 0.0
11010.0 0.0 0.0 0.0 0.5751346313253013 0.0
11020.0 0.0 0.0 0.0 0.5748320597274345 0.0
11030.0 0.0 0.0 0.0 0.5745294881295675 0.0
11040.0 0.0 0.0 0.0 0.5742269165317007 0.0
11050.0 0.0 0.0 0.0 0.5739243449338337 0.0
11060.0 0.0 0.0 0.0 0.5736217733359669 0.0
11070.0 0.0 0.0 0.0 0.5733192017381 0.0
11080.0 0.0 0.0 0.0 0.5730166301402332 0.0
11090.0 0.0 0.0 0.0 0.5727140585423663 0.0
11100.0 0.0 0.0 0.0 0.5724114869444994 0.0
11110.0 0.0 0.0 0.0 0.5721089153466326 0.0
11120.0 0.0 0.0 0.0 0.5718063437487656 0.0
11130.0 0.0 0.0 0.0 0.5715037721508988 0.0
11140.0 0.0 0.0 0.0 0.5712012005530318 0.0
11150.0 0.0 0.0 0.0 0.570898628955165 0.0
11160.0 0.0 0.0 0.0 0.5705960573572981 0.0
11170.0 0.0 0.0 0.0 0.5702934857594312 0.0
11180.0 0.0 0.0 0.0 0.5699909141615643 0.0
11190.0 0.0 0.0 0.0 0.5696883425636975 0.0
11200.0 0.0 0.0 0.0 0.5693857709658307 0.0
11210.0 0.0 0.0 0.0 0.5690831993679637 0.0
11220.0 0.0 0.0 0.0 0.5687806277700969 0.0
11230.0 0.0 0.0 0.0 0.56847805617223 0.0
11240.0 0.0 0.0 0.0 0.5681754845743631 0.0
11250.0 0.0 0.0 0.0 0.5678729129764962 0.0
11260.0 0.0 0.0 0.0 0.5675703413786293 0.0
11270.0 0.0 0.0 0.0 0.5672677697807624 0.0
11280.0 0.0 0.0 0.0 0.5669651981828955 0.0
11290.0 0.0 0.0 0.0 0.5666626265850286 0.0
11300.0 0.0 0.0 0.0 0.5663600549871618 0.0
11310.0 0.0 0.0 0.0 0.566057483389295 0.0
11320.0 0.0 0.0 0.0 0.5657549117914281 0.0
11330.0 0.0 0.0 0.0 0.5654523401935612 0.0
11340.0 0.0 0.0 0.0 0.5651497685956943 0.0
11350.0 0.0 0.0 0.0 0.5648471969978274 0.0
11360.0 0.0 0.0 0.0 0.5645446253999605 0.0
11370.0 0.0 0.0 0.0 0.5642420538020937 0.0
11380.0 0.0 0.0 0.0 0.5639394822042267 0.0
11390.0 0.0 0.0 0.0 0.5636369106063599 0.0
11400.0 0.0 0.0 0.0 0.563334339008493 0.0
11410.0 0.0 0.0 0.0 0.5630317674106261 0.0
11420.0 0.0 0.0 0.0 0.5627291958127593 0.0
11430.0 0.0 0.0 0.0 0.5624266242148924 0.0
11440.0 0.0 0.0 0.0 0.5621240526170256 0.0
11450.0 0.0 0.0 0.0 0.5618214810191586 0.0
11460.0 0.0 0.0 0.0 0.5615189094212918 0.0
11470.0 0.0 0.0 0.0 0.5612163378234248 0.0
11480.0 0.0 0.0 0.0 0.560913766225558 0.0
11490.0 0.0 0.0 0.0 0.560611194627691 0.0
11500.0 0.0 0.0 0.0 0.5603086230298242 0.0
11510.0 0.0 0.0 0.0 0.5600060514319574 0.0
11520.0 0.0 0.0 0.0 0.5592753263823065 0.0
11530.0 0.0 0.0 0.0 0.558535863507109 0.0
11540.0 0.0 0.0 0.0 0.5577964006319116 0.0
11550.0 0.0 0.0 0.0 0.5570569377567142 0.0
11560.0 0.0 0.0 0.0 0.5563174748815166 0.0
11570.0 0.0 0.0 0.0 0.5555780120063192 0.0
11580.0 0.0 0.0 0.0 0.5548385491311216 0.0
11590.0 0.0 0.0 0.0 0.5540990862559242 0.0
11600.0 0.0 0.0 0.0 0.5533596233807268 0.0
11610.0 0.0 0.0 0.0 0.5526201605055293 0.0
11620.0 0.0 0.0 0.0 0.5518806976303318 0.0
11630.0 0.0 0.0 0.0 0.5511412347551343 0.0
11640.0 0.0 0.0 0.0 0.5504017718799369 0.0
11650.0 0.0 0.0 0.0 0.5496623090047393 0.0
11660.0 0.0 0.0 0.0 0.5489228461295419 0.0
11670.0 0.0 0.0 0.0 0.5481833832543445 0.0
11680.0 0.0 0.0 0.0 0.5474439203791469 0.0
11690.0 0.0 0.0 0.0 0.5467044575039495 0.0
11700.0 0.0 0.0 0.0 0.545964994628752 0.0
11710.0 0.0 0.0 0.0 0.5452255317535546 0.0
11720.0 0.0 0.0 0.0 0.5444860688783572 0.0
11730.0 0.0 0.0 0.0 0.5437466060031596 0.0
11740.0 0.0 0.0 0.0 0.543007143127962 0.0
11750.0 0.0 0.0 0.0 0.5422676802527646 0.0
11760.0 0.0 0.0 0.0 0.5415282173775672 0.0
11770.0 0.0 0.0 0.0 0.5407887545023697 0.0
11780.0 0.0 0.0 0.0 0.5400492916271723 0.0
11790.0 0.0 0.0 0.0 0.5393098287519748 0.0
11800.0 0.0 0.0 0.0 0.5385703658767773 0.0
11810.0 0.0 0.0 0.0 0.5378309030015798 0.0
11820.0 0.0 0.0 0.0 0.5370914401263823 0.0
11830.0 0.0 0.0 0.0 0.5363519772511849 0.0
11840.0 0.0 0.0 0.0 0.5356125143759874 0.0
11850.0 0.0 0.0 0.0 0.5348730515007899 0.0
11860.0 0.0 0.0 0.0 0.5341335886255925 0.0
11870.0 0.0 0.0 0.0 0.533394125750395 0.0
11880.0 0.0 0.0 0.0 0.5326546628751976 0.0
11890.0 0.0 0.0 0.0 0.5319152 0.0
11900.0 0.0 0.0 0.0 0.5311757371248026 0.0
11910.0 0.0 0.0 0.0 0.530436274249605 0.0
11920.0 0.0 0.0 0.0 0.5296968113744076 0.0
11930.0 0.0 0.0 0.0 0.5289573484992102 0.0
11940.0 0.0 0.0 0.0 0.5282178856240127 0.0
11950.0 0.0 0.0 0.0 0.5274784227488153 0.0
11960.0 0.0 0.0 0.0 0.5267389598736177 0.0
11970.0 0.0 0.0 0.0 0.5259994969984202 0.0
11980.0 0.0 0.0 0.0 0.5252600341232228 0.0
11990.0 0.0 0.0 0.0 0.5245205712480253 0.0
12000.0 0.0 0.0 0.0 0.5237811083728279 0.0
12010.0 0.0 0.0 0.0 0.5230416454976304 0.0
12020.0 0.0 0.0 0.0 0.52210634338011 0.0
12030.0 0.0 0.0 0.0 0.5207908827333741 0.0
12040.0 0.0 0.0 0.0 0.5194754220866383 0.0
12050.0 0.0 0.0 0.0 0.5181599614399025 0.0
12060.0 0.0 0.0 0.0 0.5168445007931667 0.0
12070.0 0.0 0.0 0.0 0.5155290401464309 0.0
12080.0 0.0 0.0 0.0 0.514213579499695 0.0
12090.0 0.0 0.0 0.0 0.5128981188529592 0.0
12100.0 0.0 0.0 0.0 0.5115826582062234 0.0
12110.0 0.0 0.0 0.0 0.5102671975594876 0.0
12120.0 0.0 0.0 0.0 0.5089517369127518 0.0
12130.0 0.0 0.0 0.0 0.5076362762660159 0.0
12140.0 0.0 0.0 0.0 0.5063208156192801 0.0
12150.0 0.0 0.0 0.0 0.5050053549725443 0.0
12160.0 0.0 0.0 0.0 0.5036898943258085 0.0
12170.0 0.0 0.0 0.0 0.5023744336790726 0.0
12180.0 0.0 0.0 0.0 0.5010589730323368 0.0
12190.0 0.0 0.0 0.0 0.49974351238560105 0.0
12200.0 0.0 0.0 0.0 0.49842805173886523 0.0
12210.0 0.0 0.0 0.0 0.4971125910921294 0.0
12220.0 0.0 0.0 0.0 0.4957971304453936 0.0
12230.0 0.0 0.0 0.0 0.49448166979865776 0.0
12240.0 0.0 0.0 0.0 0.49316620915192194 0.0
12250.0 0.0 0.0 0.0 0.4918507485051861 0.0
12260.0 0.0 0.0 0.0 0.49053528785845035 0.0
12270.0 0.0 0.0 0.0 0.48921982721171453 0.0
12280.0 0.0 0.0 0.0 0.4879043665649787 0.0
12290.0 0.0 0.0 0.0 0.4865889059182429 0.0
12300.0 0.0 0.0 0.0 0.48527344527150706 0.0
12310.0 0.0 0.0 0.0 0.48395798462477124 0.0
12320.0 0.0 0.0 0.0 0.4826425239780354 0.0
12330.0 0.0 0.0 0.0 0.4813270633312996 0.0
12340.0 0.0 0.0 0.0 0.4800116026845638 0.0
12350.0 0.0 0.0 0.0 0.47869614203782795 0.0
12360.0 0.0 0.0 0.0 0.47738068139109213 0.0
12370.0 0.0 0.0 0.0 0.4760652207443563 0.0
12380.0 0.0 0.0 0.0 0.4747497600976205 0.0
12390.0 0.0 0.0 0.0 0.4734342994508848 0.0
12400.0 0.0 0.0 0.0 0.47211883880414895 0.0
12410.0 0.0 0.0 0.0 0.47080337815741313 0.0
12420.0 0.0 0.0 0.0 0.4694879175106773 0.0
12430.0 0.0 0.0 0.0 0.4681724568639415 0.0
12440.0 0.0 0.0 0.0 0.46685699621720567 0.0
12450.0 0.0 0.0 0.0 0.46554153557046984 0.0
12460.0 0.0 0.0 0.0 0.464226074923734 0.0
12470.0 0.0 0.0 0.0 0.4629106142769982 0.0
12480.0 0.0 0.0 0.0 0.4615951536302624 0.0
12490.0 0.0 0.0 0.0 0.46027969298352656 0.0
12500.0 0.0 0.0 0.0 0.45896423233679073 0.0
12510.0 0.0 0.0 0.0 0.457648771690055 0.0
12520.0 0.0 0.0 0.0 0.4563333110433192 0.0
12530.0 0.0 0.0 0.0 0.4550178503965834 0.0
12540.0 0.0 0.0 0.0 0.45370238974984756 0.0
12550.0 0.0 0.0 0.0 0.45238692910311173 0.0
12560.0 0.0 0.0 0.0 0.4510714684563759 0.0
12570.0 0.0 0.0 0.0 0.4497560078096401 0.0
12580.0 0.0 0.0 0.0 0.44844054716290427 0.0
12590.0 0.0 0.0 0.0 0.44712508651616845 0.0
12600.0 0.0 0.0 0.0 0.4458096258694326 0.0
12610.0 0.0 0.0 0.0 0.4444941652226968 0.0
12620.0 0.0 0.0 0.0 0.443178704575961 0.0
12630.0 0.0 0.0 0.0 0.44186324392922516 0.0
12640.0 0.0 0.0 0.0 0.44054778328248934 0.0
12650.0 0.0 0.0 0.0 0.43923232263575357 0.0
12660.0 0.0 0.0 0.0 0.43791686198901775 0.0
12670.0 0.0 0.0 0.0 0.4366014013422819 0.0
12680.0 0.0 0.0 0.0 0.4352859406955461 0.0
12690.0 0.0 0.0 0.0 0.4339704800488103 0.0
12700.0 0.0 0.0 0.0 0.43265501940207446 0.0
12710.0 0.0 0.0 0.0 0.43133955875533864 0.0
12720.0 0.0 0.0 0.0 0.4300240981086028 0.0
12730.0 0.0 0.0 0.0 0.428708637461867 0.0
12740.0 0.0 0.0 0.0 0.42739317681513117 0.0
12750.0 0.0 0.0 0.0 0.42607771616839546 0.0
12760.0 0.0 0.0 0.0 0.42476225552165964 0.0
